date,site_id,region,pm25,pm10,ozone,no2,so2,co,aqi,wildfire_smoke
2019-01-20,PHX_CENTRAL,phoenix_metro,16.38382114312588,24.472904668304565,40.33323205281706,12.726848058698558,0.6684836386461678,0.23189163611140576,22.69767580598096,0
2019-01-21,PHX_CENTRAL,phoenix_metro,17.12830706185853,26.99755357291893,41.1165828794818,14.228213589106424,4.853833005482101,0.16389067076935435,21.89789397609063,0
2019-01-22,PHX_CENTRAL,phoenix_metro,13.158267202697962,16.279913452969954,38.37047618894672,17.224937114893343,0.42745758257232047,0.5369646628843241,18.393754243807678,0
2019-01-23,PHX_CENTRAL,phoenix_metro,19.088709423757674,25.243703128073307,41.40724283838543,15.04779597479892,0.21194074033672788,2.2236223843100946,32.708738728110816,0
2019-01-24,PHX_CENTRAL,phoenix_metro,17.592797601028067,24.371836909308175,47.567966304725324,16.691437962785955,0.12218698204908304,0.5073654926467552,20.435670223608092,0
2019-01-25,PHX_CENTRAL,phoenix_metro,19.895960029701953,27.838348706440364,40.21440600473794,18.469425075375966,0.08265166091445791,1.4110744127869002,35.1206503014212,0
2019-01-26,PHX_CENTRAL,phoenix_metro,14.30194515695475,20.264115139345833,45.86229423517273,14.349854556133291,4.991320976083421,1.1486345289554936,20.933586602106843,0
2019-01-27,PHX_CENTRAL,phoenix_metro,16.2478144811904,21.45118945962613,38.77467512448156,16.717749597693835,1.0718507185407382,0.2482571410251182,17.82649759318433,0
2019-01-28,PHX_CENTRAL,phoenix_metro,16.09838938748549,23.614789506414418,45.035024770624155,16.808444608983585,0.25532985663653474,1.0387427776213294,25.590808325205007,0
2019-01-29,PHX_CENTRAL,phoenix_metro,16.659721235875054,24.290436684005993,42.006623422487806,14.708893017290345,2.8807248619356436,2.3342897635384565,33.28502322794585,0
2019-01-30,PHX_CENTRAL,phoenix_metro,12.363463128557097,17.693705709339085,43.40809931515712,18.031316387867626,4.0426197446362995,0.07734427349869877,19.181437014218332,0
2019-01-31,PHX_CENTRAL,phoenix_metro,16.277090946730556,20.273193092294502,42.02861302438995,15.568439416675785,0.27263356944572337,1.147137012443899,21.79691476200863,0
2019-02-01,PHX_CENTRAL,phoenix_metro,12.433840221440636,17.292825285186552,44.566500929764835,15.424370528630487,0.5313597737525164,0.43868244538818996,20.37467615976923,0
2019-02-02,PHX_CENTRAL,phoenix_metro,16.895835177992303,22.682502524386646,31.729659528264968,19.167419827626958,2.505833410192868,0.19888389849151186,28.253471695053,0
2019-02-03,PHX_CENTRAL,phoenix_metro,10.678377188703701,14.911450224482593,36.320698746169725,16.784150113550076,1.7367612860823454,0.7177216588732324,16.986824062496687,0
2019-02-04,PHX_CENTRAL,phoenix_metro,11.371032914273535,17.838268929450397,43.66832199203458,17.38793582452825,0.7409525002944856,0.7378207663777224,24.584782603528673,0
2019-02-05,PHX_CENTRAL,phoenix_metro,18.046371791099997,25.124385059685313,33.82584658441506,18.032339397282758,2.5652880395443542,3.370289349885821,24.798758183652723,0
2019-02-06,PHX_CENTRAL,phoenix_metro,14.632903862013043,17.64131646757661,39.87767857741116,15.024289000811175,0.08161698176665969,0.21009070168491903,22.258033253531835,0
2019-02-07,PHX_CENTRAL,phoenix_metro,13.530354815919399,18.61147248811887,41.7826366358534,17.874731645580518,0.19784761435867243,0.506490232689497,20.528940479528003,0
2019-02-08,PHX_CENTRAL,phoenix_metro,19.17711405268887,29.30760236160207,38.687439449548414,15.247158827503496,0.3611237183947844,0.49620805138348095,36.9012178875252,0
2019-02-09,PHX_CENTRAL,phoenix_metro,16.819065543321038,25.4308369701412,39.233754389224906,15.183064915992555,0.306379079102117,0.20824690956370503,39.22612585637785,0
2019-02-10,PHX_CENTRAL,phoenix_metro,18.18022548883446,25.549689506790003,43.08632880061437,15.592000041537796,0.014948818846096756,0.134883885370805,22.70864081054669,0
2019-02-11,PHX_CENTRAL,phoenix_metro,15.584394819197923,20.258273347037864,46.03717982311924,15.066902747582567,0.5717446433999056,0.2897106776521516,20.297921626134666,0
2019-02-12,PHX_CENTRAL,phoenix_metro,22.699071734750007,31.461718450706496,38.16620247498077,17.233234648985743,1.5176149514829702,0.4207392777435977,29.29563362893576,0
2019-02-13,PHX_CENTRAL,phoenix_metro,14.488715348600513,20.653386817730425,39.69976721525052,16.400815982717585,1.964672017701889,0.12146193683073003,11.919920617959614,0
2019-02-14,PHX_CENTRAL,phoenix_metro,20.36123887339972,32.57693512703542,39.07495610669182,15.263163378074331,1.8280255302081438,1.209703173364108,28.659989263791395,0
2019-02-15,PHX_CENTRAL,phoenix_metro,15.846584899750217,23.09911099827146,32.314480992490886,17.011757549732234,2.362907141149787,0.8142396965546012,32.27339003220637,0
2019-02-16,PHX_CENTRAL,phoenix_metro,11.863724012718135,17.531095824050524,42.56684716127003,15.58722634392048,1.3572363236282134,0.08126526654642974,19.213625641328093,0
2019-02-17,PHX_CENTRAL,phoenix_metro,17.207121864370272,24.031150772894403,45.738870983313966,15.507894444452985,0.4612133926524274,0.2832489166518093,32.53378318211438,0
2019-02-18,PHX_CENTRAL,phoenix_metro,16.78690640363791,22.524600848387085,46.06657282926353,16.073025827352314,0.0477267011280511,0.5493466510661952,34.06506891267808,0
2019-02-19,PHX_CENTRAL,phoenix_metro,13.371695464401926,20.394258446965257,38.51693449423704,16.695190533499325,1.000291483022863,0.982714386215064,18.01184653429912,0
2019-02-20,PHX_CENTRAL,phoenix_metro,13.694451807163214,19.14447291398423,36.99320780591943,16.58477147406613,0.27849061190966784,0.42452802324697414,22.665509954622323,0
2019-02-21,PHX_CENTRAL,phoenix_metro,15.93825589228752,25.467357400707957,42.08642219036674,15.455126226620754,0.9485311644039948,0.9298663656019754,27.45891010230222,0
2019-02-22,PHX_CENTRAL,phoenix_metro,16.874369538119954,23.33469204321458,45.317094746265866,17.270666811159103,0.16774625188097766,0.6767954682092663,30.343673755556658,0
2019-02-23,PHX_CENTRAL,phoenix_metro,9.823341792801498,12.055206162672839,42.619401793241536,15.666408773380516,2.782365909724019,1.0386755926312765,24.117446577270737,0
2019-02-24,PHX_CENTRAL,phoenix_metro,18.632803631309507,27.44670211414124,43.15721854349505,15.017523267086922,0.5968345049154281,0.1732931712198166,33.365406785828675,0
2019-02-25,PHX_CENTRAL,phoenix_metro,14.763755065462556,17.991947261501654,46.56732371094493,13.797967526848973,0.6543934554455458,0.8393298345572471,21.039843703372995,0
2019-02-26,PHX_CENTRAL,phoenix_metro,12.67063128900456,16.474362895378643,39.04345376307719,17.47476772149853,0.7246885832226427,0.44069071310116925,22.21333821062292,0
2019-02-27,PHX_CENTRAL,phoenix_metro,18.352666378629827,24.620015709807387,41.12011965330788,16.01858511429101,2.5188185349810444,1.3742415967847286,33.848440481972354,0
2019-02-28,PHX_CENTRAL,phoenix_metro,15.940955051453859,23.844375901615635,48.538422047044804,16.31630853776577,0.5034050384255313,0.1677501131058071,35.25335802504037,0
2019-03-01,PHX_CENTRAL,phoenix_metro,12.040414441955637,16.828819484767383,41.212755507609494,17.568704373549274,4.0236683916863525,0.6900304079344352,22.875249416068275,0
2019-03-02,PHX_CENTRAL,phoenix_metro,10.094880657449389,12.22952769209868,36.930652136133716,15.283890652603276,0.3370492531557859,0.5110776887041193,15.914431035040355,0
2019-03-03,PHX_CENTRAL,phoenix_metro,8.996213742629886,13.015181734830923,39.32257561499882,13.938401127288808,0.753914757019274,0.3908104628576049,24.0740796763035,0
2019-03-04,PHX_CENTRAL,phoenix_metro,8.61817513754961,11.7601419858905,38.24728059511503,16.10467105332283,1.938532346937053,0.30016652784673453,20.81639477040333,0
2019-03-05,PHX_CENTRAL,phoenix_metro,10.206781901390345,16.011723798632136,43.428650342805085,16.461942328120443,0.39567867148387426,0.3288634782581013,23.907512433596573,0
2019-03-06,PHX_CENTRAL,phoenix_metro,7.966171852976674,11.151245912297336,38.416211985644885,15.60572640075944,1.4225170177529356,2.09003048201669,21.617060702645933,0
2019-03-07,PHX_CENTRAL,phoenix_metro,6.868568528133752,10.190139983611694,43.08413701144498,18.210606367114252,0.7890652168209487,0.3777612142617512,13.643986160850176,0
2019-03-08,PHX_CENTRAL,phoenix_metro,10.52477280663661,13.55114383048376,39.0557391258374,12.270750148417966,2.3264990977060642,1.9592149232247096,23.924992674781993,0
2019-03-09,PHX_CENTRAL,phoenix_metro,8.638780396388926,12.996089880245211,33.50648584640709,17.680084956849676,0.2921564817713312,0.3903614201340147,17.74318782042409,0
2019-03-10,PHX_CENTRAL,phoenix_metro,9.083919120172515,13.520342836084035,43.22647914792769,17.186730475546337,0.63231789074265,0.571154905165096,25.92146104735118,0
2019-03-11,PHX_CENTRAL,phoenix_metro,11.723449590386519,18.30772204273364,42.59385472618756,16.68515616655069,2.7628885248226323,0.47490823496652984,22.40376652163978,0
2019-03-12,PHX_CENTRAL,phoenix_metro,8.715308480660648,10.576276593154859,44.07103126283536,10.996147675796355,0.25007259151609784,2.05768612791982,22.61129886083032,0
2019-03-13,PHX_CENTRAL,phoenix_metro,9.037584813854476,12.462831980216075,39.30805112333897,17.925833174905403,1.6095961874209412,1.087935094641574,21.090492211064436,0
2019-03-14,PHX_CENTRAL,phoenix_metro,7.50087622137267,11.038755710057792,38.881822098562495,14.460348834046172,0.046509350577281686,0.26606377847542867,14.89300981694459,0
2019-03-15,PHX_CENTRAL,phoenix_metro,10.076849834954627,12.475800734272335,43.605867433926186,15.23846203242492,2.973276917231538,0.049146764854297316,16.10667012925634,0
2019-03-16,PHX_CENTRAL,phoenix_metro,9.87456978170022,13.471299143525007,48.076078290123924,15.744111002814897,0.34172388139240695,0.27460273211360486,26.08771899389176,0
2019-03-17,PHX_CENTRAL,phoenix_metro,11.251937829476395,17.742715396952956,42.04467203802531,16.611127051977963,0.3880846140031338,1.6072033959547858,17.50358050687323,0
2019-03-18,PHX_CENTRAL,phoenix_metro,7.552177907482809,10.379515421466468,43.69834038418858,16.959142063288823,0.14870434430124438,0.09129854253681396,17.28114485718537,0
2019-03-19,PHX_CENTRAL,phoenix_metro,7.855457576024536,12.52287127996694,40.713649262297174,17.339260831478946,1.5014942002652314,0.05422724207002542,16.814895498231667,0
2019-03-20,PHX_CENTRAL,phoenix_metro,10.980343497863673,13.426057163337397,35.825477912505264,17.223780265117774,1.0497149896768128,0.2027218930959865,20.75861177746274,0
2019-03-21,PHX_CENTRAL,phoenix_metro,9.630532508407159,14.321872207939585,45.86971767661623,16.379390806319687,0.27425697066813515,0.12000370996698737,24.819294253004294,0
2019-03-22,PHX_CENTRAL,phoenix_metro,6.734454684518264,9.646476627015248,45.633656956344645,16.623883988586385,0.8701459963140675,0.15237511295249037,11.203643978010462,0
2019-03-23,PHX_CENTRAL,phoenix_metro,12.266385169336251,17.175587192098646,44.84309610070078,14.36386942626663,5.179478170875518,0.0154196979923085,19.395519200886373,0
2019-03-24,PHX_CENTRAL,phoenix_metro,4.7538735789993725,7.55076261926316,41.272218246630324,14.873459789771466,2.2849814139768116,0.5820507701218532,12.407711472503465,0
2019-03-25,PHX_CENTRAL,phoenix_metro,10.96071188315938,13.721278533919051,44.388224398954165,17.343190335512247,2.745282313045627,0.710631319876862,20.400920386597743,0
2019-03-26,PHX_CENTRAL,phoenix_metro,5.836969910004509,9.09633146014824,45.57504718955132,17.255814230093023,0.37426772416042475,0.3756806052989335,8.44909144622421,0
2019-03-27,PHX_CENTRAL,phoenix_metro,13.714471291213817,20.249364259000533,48.480634739826826,17.085699124666633,0.3041399375410762,0.050637434244928385,31.120298517832243,0
2019-03-28,PHX_CENTRAL,phoenix_metro,5.138500682735941,6.698541419073566,45.954104418589765,15.22837485751521,0.06550607797807409,0.20445421590456272,17.99717668031447,0
2019-03-29,PHX_CENTRAL,phoenix_metro,11.88062662968187,18.541709740722858,42.255284900134555,17.365738197915544,1.2276437353138985,0.6879103788478363,21.653786073126675,0
2019-03-30,PHX_CENTRAL,phoenix_metro,8.79591409997189,12.065513408390252,36.76698697830251,14.258133321279463,0.6534098581528293,0.7865186675373679,21.61602244750872,0
2019-03-31,PHX_CENTRAL,phoenix_metro,8.08349357540314,12.332912840642301,42.62263319068696,17.61603971479341,2.928132410273835,0.017298750560752044,21.882786541848645,0
2019-04-01,PHX_CENTRAL,phoenix_metro,9.463491641169403,12.828090420947081,43.02630958339723,10.608693798131165,2.7531672677028416,0.49123841450565764,22.738955243331066,0
2019-04-02,PHX_CENTRAL,phoenix_metro,10.579750847894532,16.29675547468801,44.83611910127322,13.52625560951095,1.467488171027871,0.18220632700266584,21.921890751987643,0
2019-04-03,PHX_CENTRAL,phoenix_metro,6.738998744172826,9.802895624889407,47.4155674372937,8.717836861901773,0.17716077303470404,0.4563532560810877,20.07829848435273,0
2019-04-04,PHX_CENTRAL,phoenix_metro,6.9605306870785695,8.745340593041748,41.61939795177288,13.645106068877784,0.15539173390518912,0.05944873984001677,21.936697569139564,0
2019-04-05,PHX_CENTRAL,phoenix_metro,10.624012162782215,15.50962633550339,50.403948759252444,10.457803506254807,0.28438302711959657,0.026045683395990057,26.195357894484502,0
2019-04-06,PHX_CENTRAL,phoenix_metro,4.731642615876,6.040121152461144,34.96285191983769,10.430781115982384,0.17691269745765908,0.36405586164000464,22.704080277524305,0
2019-04-07,PHX_CENTRAL,phoenix_metro,7.539427267019787,10.289576997482822,43.6773674898465,11.292258228478396,1.5670672742605911,0.40526198845329403,19.6315282980106,0
2019-04-08,PHX_CENTRAL,phoenix_metro,16.6017173853986,21.05294052717176,38.80591843126389,9.954381630798954,0.6091523489014545,0.14151389898738015,27.406702781968978,0
2019-04-09,PHX_CENTRAL,phoenix_metro,6.579967588526798,7.953907237238115,34.37111200124479,10.891506498046539,0.46945541158963267,1.8149218748958917,14.577156554395701,0
2019-04-10,PHX_CENTRAL,phoenix_metro,11.869506979399382,15.24940387881608,41.19290249480336,9.893560602093718,0.7906417831395034,0.1749033145236152,22.96105577290617,0
2019-04-11,PHX_CENTRAL,phoenix_metro,7.53512307821547,10.658799379647682,36.171309206316174,9.948404703531219,0.9343960321374978,0.17031381653455444,18.629734148084264,0
2019-04-12,PHX_CENTRAL,phoenix_metro,10.27261286199286,14.30589119096075,41.35428840786873,11.730328925450857,0.42033862676787387,0.47306744115680205,18.184281255046702,0
2019-04-13,PHX_CENTRAL,phoenix_metro,10.635889226490544,14.89661409399998,42.139076992377824,9.647651757044725,0.6388726814354245,0.40835378778462533,17.706817315882553,0
2019-04-14,PHX_CENTRAL,phoenix_metro,11.822391837957369,15.358170737595337,46.474165637343795,9.847708647491777,1.7162619765423273,0.17600169142819277,26.130885372139147,0
2019-04-15,PHX_CENTRAL,phoenix_metro,8.49936543296806,12.528612689366117,35.96965946094425,8.940813125380387,2.00710615059383,0.7049714871938102,19.81834519440942,0
2019-04-16,PHX_CENTRAL,phoenix_metro,13.972211596887133,20.702700181613796,45.63378066258309,10.244103980057991,0.172095138012692,0.699564605487517,32.15466413131034,0
2019-04-17,PHX_CENTRAL,phoenix_metro,7.52665858853705,10.109710949711895,42.392321801119174,12.967403044585883,0.7195555641804142,0.4840206367777457,18.525679923446585,0
2019-04-18,PHX_CENTRAL,phoenix_metro,9.5855510339989,14.881261581879691,46.11539661443838,9.731099539845548,3.2037172575827912,0.5765738493322182,16.6314347110711,0
2019-04-19,PHX_CENTRAL,phoenix_metro,9.613192330544019,14.012278415394078,40.27299529987549,9.902550102219138,3.2668091759646782,0.4393955138632993,19.74857831882275,0
2019-04-20,PHX_CENTRAL,phoenix_metro,6.1950797001264615,9.201029695970806,36.671021652946216,11.290882919722304,2.939121333840876,0.41097421557593117,19.786577541614502,0
2019-04-21,PHX_CENTRAL,phoenix_metro,8.2853193625522,10.861523151905892,37.13000269513653,10.44380534930071,1.3274654743901593,0.061366631370997585,6.846378473749116,0
2019-04-22,PHX_CENTRAL,phoenix_metro,9.403783748096018,11.28684117160957,36.83277018533153,14.342231650024475,0.6767393404230314,0.5137192821448573,17.978226292569474,0
2019-04-23,PHX_CENTRAL,phoenix_metro,7.919697392176451,12.245042061979012,43.91125661168262,10.756208052985615,0.0238603929024432,1.1063904519243666,22.9141483713766,0
2019-04-24,PHX_CENTRAL,phoenix_metro,15.102309913641337,23.090975070953615,47.9076880888588,11.502827519326058,0.23691234604412884,0.5777430579566518,27.715503236132363,0
2019-04-25,PHX_CENTRAL,phoenix_metro,6.903440816001173,8.624308142447456,39.74019389337912,12.415653177198983,0.8072650748011482,0.31894735363520504,15.306946304927234,0
2019-04-26,PHX_CENTRAL,phoenix_metro,11.94856117035107,16.12628064008843,44.51654119303113,12.386866798794276,1.7707701230145116,1.0603479334781105,16.54105122509061,0
2019-04-27,PHX_CENTRAL,phoenix_metro,11.141149532871966,16.31661149013569,35.90623176745752,11.34993137233607,1.4461818696570983,0.5785393361279012,19.546178169012286,0
2019-04-28,PHX_CENTRAL,phoenix_metro,8.965344663739321,13.096973034060145,42.721284996709194,10.758308769970998,0.1564032809989488,0.17286422820926298,13.796951366472054,0
2019-04-29,PHX_CENTRAL,phoenix_metro,6.836977365369383,10.557251144592888,44.67425046534851,14.036042804568886,0.5065562190619286,1.0577756218213223,22.29768267220424,0
2019-04-30,PHX_CENTRAL,phoenix_metro,7.079361699020575,8.892437659254242,36.207500898892526,10.8503595870286,3.047860931709162,0.24888585009968348,16.486672386800713,0
2019-05-01,PHX_CENTRAL,phoenix_metro,7.705081751958725,10.571186464390813,63.18446612408058,10.33746484335728,0.7135090519129312,0.09903657915011493,32.39701307385228,0
2019-05-02,PHX_CENTRAL,phoenix_metro,4.535646795134342,5.619166401991927,66.86366856194226,10.031226517558972,1.4646646075514016,0.14471634109089024,13.684133592272302,0
2019-05-03,PHX_CENTRAL,phoenix_metro,6.491336435501774,8.801201255117341,52.264917411082095,8.409795195939866,1.2465866454686578,0.21998733348784832,18.98554116780346,0
2019-05-04,PHX_CENTRAL,phoenix_metro,5.293808711590893,6.384560824733901,69.34181224680697,12.232423628355745,0.8965803735347809,0.055321993049634484,28.39323612660073,0
2019-05-05,PHX_CENTRAL,phoenix_metro,12.364687507944293,19.28037130828916,65.41471750356419,7.47789740434876,0.6853685749310442,1.494282999827991,35.37614468127794,0
2019-05-06,PHX_CENTRAL,phoenix_metro,10.546155980970546,14.878702456920422,66.86691059086937,10.991415738642619,0.5668311947733738,0.023352820274081813,32.17825418369382,0
2019-05-07,PHX_CENTRAL,phoenix_metro,10.964935247163652,16.88513300163282,62.34912288322094,10.692709048592922,2.049145322795399,0.7938803046184248,22.798842147377016,0
2019-05-08,PHX_CENTRAL,phoenix_metro,10.472079878854869,12.8174265802363,57.10911007373858,14.35994778834717,0.8684487332389337,0.6088195020892013,22.52624704981026,0
2019-05-09,PHX_CENTRAL,phoenix_metro,9.417419058335408,12.157730207818746,66.1362518252678,8.252523156929561,0.8111639399054026,0.5678208478515878,15.802331298575446,0
2019-05-10,PHX_CENTRAL,phoenix_metro,12.651700830322842,16.494680236750987,63.669638698333955,9.648345069523465,2.4883580297205374,0.69756441622445,28.952812006820693,0
2019-05-11,PHX_CENTRAL,phoenix_metro,7.473093360670656,10.123624689289965,64.12846182172929,10.795855311977526,1.8439008861557216,0.35828098355069077,30.816216710087218,0
2019-05-12,PHX_CENTRAL,phoenix_metro,9.266674138417612,14.095969385981737,68.35042794079581,10.703705993796248,1.2514870778488814,0.7974701906162833,27.992788685358747,0
2019-05-13,PHX_CENTRAL,phoenix_metro,10.867647069560308,14.721566300941777,67.04825549545039,10.175683113784933,0.3709940594147657,0.39698690956107885,31.37605355251142,0
2019-05-14,PHX_CENTRAL,phoenix_metro,5.696976920359678,7.302734878457721,71.68494966835846,10.87851813589675,0.6117948877510883,0.2810217234841784,28.564753507964248,0
2019-05-15,PHX_CENTRAL,phoenix_metro,16.741472240356373,20.52497974416966,64.615416915494,9.110655906695388,0.7810260084410866,0.068594515878464,30.27607507794997,0
2019-05-16,PHX_CENTRAL,phoenix_metro,9.071414406943966,11.174138324828652,61.23515024883553,11.535789318492409,0.13296903848446245,0.6357387718401787,12.98182024328878,0
2019-05-17,PHX_CENTRAL,phoenix_metro,9.354973626438982,14.070056978372211,63.246332612365094,7.517771986883632,0.48301625862791386,0.6481984432414791,33.16989600244792,0
2019-05-18,PHX_CENTRAL,phoenix_metro,12.142195079187305,16.730987970613885,65.66265349015443,10.961345966184114,0.9021868211087953,0.43819634703263355,31.276092333402012,0
2019-05-19,PHX_CENTRAL,phoenix_metro,11.287388332525559,16.82354132853599,68.0634260759719,10.09946495860464,1.5196070171142961,0.9678081571117196,23.173768812756347,0
2019-05-20,PHX_CENTRAL,phoenix_metro,9.095195048491147,13.396447838795162,58.131864194245125,12.524431914134954,1.4602216314967285,1.3192837175539982,26.5208358675565,0
2019-05-21,PHX_CENTRAL,phoenix_metro,9.325323595245106,11.695307817719485,64.03415046071667,13.632966605949957,0.06044030191057692,0.23378219217489696,27.21227766471273,0
2019-05-22,PHX_CENTRAL,phoenix_metro,5.239628672630053,6.587026293942735,70.43816662815348,10.503421746874464,0.5695957610112038,0.8266593579217113,31.624111304311242,0
2019-05-23,PHX_CENTRAL,phoenix_metro,7.60883555537506,11.429511939851631,63.03916451598992,13.086088893712146,0.31492760937213077,0.06634465177984096,27.362464923336486,0
2019-05-24,PHX_CENTRAL,phoenix_metro,10.293025540397402,15.321243835006582,67.72404741947642,10.525825579054384,0.03798876309473751,0.4744140082398756,30.90627857013418,0
2019-05-25,PHX_CENTRAL,phoenix_metro,10.109732097607216,13.660394428229573,65.97247010886402,9.550810215306365,0.7403124030412217,0.36182949424138544,28.57533024558279,0
2019-05-26,PHX_CENTRAL,phoenix_metro,12.052914375010218,14.836762814280348,67.82344242609992,13.61885544827843,0.47554629520039143,0.9939944554888198,25.492231323831724,0
2019-05-27,PHX_CENTRAL,phoenix_metro,8.69874735444169,10.480591879027383,60.76095783360027,11.78116466710101,0.870592360746335,0.25870314797916516,28.03750537454075,0
2019-05-28,PHX_CENTRAL,phoenix_metro,5.531783716422835,7.275749228030024,60.778393319737674,11.006657783914722,1.4733399418661899,1.3823797736533652,22.327468276634978,0
2019-05-29,PHX_CENTRAL,phoenix_metro,11.641826076939195,14.013136934381613,64.08108756848915,12.030766212647972,1.2397323116963626,0.3377192167453671,23.083934919725277,0
2019-05-30,PHX_CENTRAL,phoenix_metro,12.590223365455039,16.266934314534577,57.87111285103875,11.411322552695252,4.092403932575825,0.0685104799529191,23.614637294562492,0
2019-05-31,PHX_CENTRAL,phoenix_metro,11.245611432140574,15.381750646533515,62.92103757355337,10.896170888087722,1.0154260451352919,0.02966214996333134,21.89468207120952,0
2019-06-01,PHX_CENTRAL,phoenix_metro,8.590915822856271,10.726328035172592,65.01150663006267,9.010347759038005,2.9347411136241903,0.9083473297812501,31.242585176504036,0
2019-06-02,PHX_CENTRAL,phoenix_metro,11.610965129691447,14.417464319623534,71.1385424277991,10.5941948942581,0.20919286580581178,0.05519019592764481,39.92446861919207,0
2019-06-03,PHX_CENTRAL,phoenix_metro,17.572276195020535,27.38770991882689,65.61087275707929,11.93488313518771,1.2211092964891939,0.728186547357258,39.722750399534476,0
2019-06-04,PHX_CENTRAL,phoenix_metro,9.287880786101189,13.320567276681345,66.50091388349242,10.815842861469784,0.36478624746186045,0.8920100935905664,29.13947936967431,0
2019-06-05,PHX_CENTRAL,phoenix_metro,5.720658269387188,9.003070584006782,68.65790338820003,12.353488641695579,0.6493940774704078,0.16891389616385152,24.93104616655885,0
2019-06-06,PHX_CENTRAL,phoenix_metro,7.53428737611962,10.083366331400471,60.141369644419775,11.575482535800184,1.8843947355854063,0.5944056049334593,22.371552540921765,0
2019-06-07,PHX_CENTRAL,phoenix_metro,10.563690000760127,15.537687682323922,63.339669350516054,9.68279552287189,0.6424623385565948,1.805702137932273,22.45980353765214,0
2019-06-08,PHX_CENTRAL,phoenix_metro,4.987989222754843,6.393987014106264,73.70165036721556,9.021242063251815,2.212804055385742,0.3717879846210847,35.61723125432007,0
2019-06-09,PHX_CENTRAL,phoenix_metro,9.423507687280173,13.638983118033321,63.683511110461964,10.764232250104747,0.37979345670369863,0.03742710728628413,21.37448725376469,0
2019-06-10,PHX_CENTRAL,phoenix_metro,9.950841625789707,12.456804781464328,68.46572299512883,10.21365732784312,0.19747313634508806,0.20899489418949974,23.75914859667389,0
2019-06-11,PHX_CENTRAL,phoenix_metro,12.83780434953163,15.416049554904806,67.85495150869242,11.504482714432529,1.0805640090170374,2.0072628050620347,28.881090158692036,0
